Date;Time;pH_unit;pH_mV;ORP_mV;ORPAgCl_mV;Turbidity_NTU;Turbidity_mV;Raw Conductivity_us/cm;Specific Conductivity_mS/cm;Salinity_psu;Total Dissolved Solids_g/L;DO_SAT;DO_mg/L;Reference_mV;Temperature_C
15.10.2023;15:09:15;7,41;-9,39;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,70;8,68;-480,67;22,29
15.10.2023;15:12:15;7,41;-9,23;1013,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,50;8,66;-480,49;22,29
15.10.2023;15:15:15;7,42;-9,76;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,66;-479,12;22,29
15.10.2023;15:18:15;7,41;-9,21;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,66;-479,35;22,29
15.10.2023;15:21:15;7,42;-9,52;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,70;8,68;-477,05;22,29
15.10.2023;15:24:15;7,42;-9,90;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,65;-479,58;22,29
15.10.2023;15:27:15;7,40;-8,54;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-476,42;22,29
15.10.2023;15:30:15;7,41;-9,29;1013,00;814,00;0,00;30,87;59,80;0,06;0,03;0,04;107,70;8,68;-481,53;22,29
15.10.2023;15:33:15;7,42;-9,72;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-476,25;22,29
15.10.2023;15:36:15;7,42;-9,43;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,30;8,64;-481,01;22,30
15.10.2023;15:39:15;7,42;-9,66;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-482,73;22,30
15.10.2023;15:42:15;7,42;-9,95;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,66;-479,46;22,30
15.10.2023;15:45:15;7,43;-10,03;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,40;8,65;-479,81;22,30
15.10.2023;15:48:15;7,42;-9,61;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,10;8,63;-478,60;22,30
15.10.2023;15:51:15;7,41;-9,29;1013,00;814,00;0,00;30,87;59,80;0,06;0,03;0,04;107,70;8,68;-479,06;22,30
15.10.2023;15:54:15;7,40;-8,72;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,30;8,64;-483,82;22,30
15.10.2023;15:57:15;7,42;-9,82;1014,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,50;8,66;-481,01;22,30
15.10.2023;16:00:16;7,39;-8,15;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,40;8,65;-481,47;22,30
15.10.2023;16:03:16;7,40;-8,74;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,60;8,67;-481,07;22,30
15.10.2023;16:06:16;7,43;-10,03;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,60;8,67;-481,18;22,30
15.10.2023;16:09:16;7,41;-9,28;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,65;-485,54;22,30
15.10.2023;16:12:16;7,43;-10,02;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,20;8,64;-486,97;22,30
15.10.2023;16:15:16;7,41;-9,39;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,10;8,63;-479,69;22,30
15.10.2023;16:18:16;7,42;-9,48;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,60;8,67;-486,74;22,31
15.10.2023;16:21:16;7,41;-8,85;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,64;-487,89;22,31
15.10.2023;16:24:16;7,40;-8,76;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,80;8,68;-483,36;22,31
15.10.2023;16:27:16;7,43;-10,37;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,66;-481,01;22,31
15.10.2023;16:30:16;7,40;-8,53;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,30;8,65;-485,14;22,31
15.10.2023;16:33:16;7,43;-10,15;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,66;-482,96;22,31
15.10.2023;16:36:16;7,41;-9,29;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,65;-487,03;22,31
15.10.2023;16:39:16;7,43;-10,13;1014,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,20;8,64;-490,87;22,31
15.10.2023;16:42:16;7,41;-9,36;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,60;8,67;-490,87;22,31
15.10.2023;16:45:16;7,40;-8,28;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,66;-488,12;22,31
15.10.2023;16:48:16;7,41;-8,82;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,20;8,63;-489,03;22,31
15.10.2023;16:51:16;7,41;-9,28;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,40;8,65;-486,91;22,31
15.10.2023;16:54:16;7,41;-9,25;1014,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,50;8,66;-483,88;22,31
15.10.2023;16:57:16;7,42;-9,96;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,50;8,66;-489,21;22,32
15.10.2023;17:00:17;7,41;-9,08;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,64;-489,55;22,32
15.10.2023;17:03:17;7,42;-9,92;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,66;-486,11;22,32
15.10.2023;17:06:17;7,42;-9,89;1014,00;814,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,66;-483,82;22,32
15.10.2023;17:09:17;7,42;-9,52;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,68;-495,11;22,32
15.10.2023;17:12:17;7,41;-9,16;1014,00;814,00;0,00;30,89;59,80;0,06;0,03;0,04;107,40;8,65;-497,06;22,32
15.10.2023;17:15:17;7,40;-8,44;1014,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,30;8,65;-492,87;22,32
15.10.2023;17:18:17;7,40;-8,55;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,60;8,67;-499,41;22,32
15.10.2023;17:21:17;7,42;-9,97;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,67;-499,75;22,32
15.10.2023;17:24:17;7,41;-9,29;1014,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,50;8,66;-497,80;22,32
15.10.2023;17:27:17;7,42;-9,55;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,50;8,66;-497,86;22,32
15.10.2023;17:30:17;7,43;-10,33;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,70;8,67;-503,31;22,32
15.10.2023;17:33:17;7,42;-9,40;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-503,19;22,33
15.10.2023;17:36:17;7,40;-8,63;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,67;-501,36;22,33
15.10.2023;17:39:17;7,42;-9,47;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,40;8,65;-501,76;22,33
15.10.2023;17:42:17;7,41;-9,27;1014,00;814,00;0,00;30,72;59,90;0,06;0,03;0,04;107,70;8,67;-505,94;22,33
15.10.2023;17:45:17;7,42;-9,47;1014,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,60;8,67;-499,58;22,33
15.10.2023;17:48:17;7,43;-10,14;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,60;8,67;-499,75;22,33
15.10.2023;17:51:17;7,42;-9,57;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,60;8,67;-507,37;22,33
15.10.2023;17:54:17;7,42;-9,89;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,90;8,69;-506,97;22,33
15.10.2023;17:57:17;7,41;-9,37;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,20;8,63;-503,99;22,33
15.10.2023;18:00:18;7,43;-10,05;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,40;8,65;-502,27;22,33
15.10.2023;18:03:18;7,41;-9,35;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,67;-501,87;22,33
15.10.2023;18:06:18;7,42;-9,81;1014,00;814,00;0,00;30,70;59,90;0,06;0,03;0,04;107,90;8,69;-508,46;22,33
15.10.2023;18:09:18;7,42;-9,70;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,65;-507,78;22,33
15.10.2023;18:12:18;7,42;-9,78;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,60;8,66;-502,27;22,33
15.10.2023;18:15:18;7,41;-9,11;1014,00;815,00;0,00;30,79;59,80;0,06;0,03;0,04;107,60;8,67;-508,23;22,33
15.10.2023;18:18:18;7,40;-8,64;1014,00;815,00;0,00;30,80;59,80;0,06;0,03;0,04;107,50;8,66;-502,73;22,33
15.10.2023;18:21:18;7,41;-9,20;1014,00;814,00;0,00;30,76;59,90;0,06;0,03;0,04;107,60;8,66;-502,04;22,33
15.10.2023;18:24:18;7,43;-10,09;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,90;8,69;-507,66;22,33
15.10.2023;18:27:18;7,41;-9,25;1014,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,65;-505,25;22,33
15.10.2023;18:30:18;7,43;-10,09;1014,00;815,00;0,00;30,76;59,90;0,06;0,03;0,04;107,40;8,65;-503,71;22,33
15.10.2023;18:33:18;7,43;-10,25;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,50;8,66;-508,58;22,33
15.10.2023;18:36:18;7,43;-10,07;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,50;8,66;-509,50;22,33
15.10.2023;18:39:18;7,42;-9,42;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,20;8,63;-507,03;22,33
15.10.2023;18:42:18;7,40;-8,80;1014,00;814,00;0,00;30,80;59,90;0,06;0,03;0,04;107,20;8,63;-503,59;22,33
15.10.2023;18:45:18;7,41;-9,29;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,60;8,67;-501,41;22,33
15.10.2023;18:48:18;7,41;-9,34;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,65;-502,56;22,33
15.10.2023;18:51:18;7,42;-9,43;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,66;-503,59;22,33
15.10.2023;18:54:18;7,41;-9,13;1014,00;814,00;0,00;30,85;59,90;0,06;0,03;0,04;107,70;8,67;-502,56;22,33
15.10.2023;18:57:18;7,41;-8,92;1014,00;814,00;0,00;30,82;59,90;0,06;0,03;0,04;107,20;8,64;-503,08;22,33
15.10.2023;19:00:19;7,41;-9,28;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,90;8,69;-508,75;22,33
15.10.2023;19:03:19;7,42;-9,79;1014,00;814,00;0,00;30,78;59,90;0,06;0,03;0,04;108,00;8,70;-502,56;22,33
15.10.2023;19:06:19;7,42;-9,46;1014,00;814,00;0,00;30,70;59,90;0,06;0,03;0,04;107,60;8,66;-503,71;22,33
15.10.2023;19:09:19;7,42;-9,90;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,66;-505,31;22,33
15.10.2023;19:12:19;7,43;-10,39;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,50;8,66;-510,24;22,33
15.10.2023;19:15:19;7,43;-10,13;1014,00;814,00;0,00;30,76;59,90;0,06;0,03;0,04;107,60;8,67;-502,67;22,33
15.10.2023;19:18:19;7,41;-9,24;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;108,00;8,70;-505,77;22,33
15.10.2023;19:21:19;7,42;-9,79;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,63;-502,27;22,33
15.10.2023;19:24:19;7,43;-10,12;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,70;8,68;-503,08;22,33
15.10.2023;19:27:19;7,42;-9,86;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,30;8,64;-504,62;22,33
15.10.2023;19:30:19;7,42;-9,40;1014,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,60;8,67;-503,31;22,33
15.10.2023;19:33:19;7,42;-9,70;1014,00;814,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,65;-502,85;22,33
15.10.2023;19:36:19;7,41;-8,84;1014,00;814,00;0,00;30,78;59,90;0,06;0,03;0,04;107,70;8,67;-506,11;22,33
15.10.2023;19:39:19;7,42;-9,78;1014,00;814,00;0,00;30,74;59,90;0,06;0,03;0,04;107,20;8,63;-507,55;22,33
15.10.2023;19:42:19;7,40;-8,80;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,65;-502,96;22,33
15.10.2023;19:45:19;7,41;-8,96;1014,00;814,00;0,00;30,86;59,90;0,06;0,03;0,04;107,70;8,68;-509,50;22,33
15.10.2023;19:48:19;7,41;-8,95;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,66;-509,38;22,33
15.10.2023;19:51:19;7,43;-10,25;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,60;8,67;-502,62;22,33
15.10.2023;19:54:19;7,43;-9,98;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,60;8,66;-508,58;22,33
15.10.2023;19:57:19;7,41;-9,10;1014,00;814,00;0,00;30,78;59,90;0,06;0,03;0,04;107,60;8,67;-508,81;22,33
15.10.2023;20:00:20;7,41;-9,33;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,67;-502,16;22,33
15.10.2023;20:03:20;7,41;-9,16;1014,00;814,00;0,00;30,79;59,90;0,06;0,03;0,04;107,60;8,67;-502,39;22,33
15.10.2023;20:06:20;7,41;-9,25;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,66;-508,52;22,33
15.10.2023;20:09:20;7,43;-10,21;1014,00;814,00;0,00;30,83;59,90;0,06;0,03;0,04;107,70;8,67;-503,59;22,33
15.10.2023;20:12:20;7,42;-9,52;1014,00;814,00;0,00;30,75;59,90;0,06;0,03;0,04;107,50;8,66;-503,02;22,33
15.10.2023;20:15:20;7,41;-9,12;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,65;-503,94;22,33
15.10.2023;20:18:20;7,42;-9,41;1014,00;814,00;0,00;30,85;59,80;0,06;0,03;0,04;107,20;8,64;-502,50;22,33
15.10.2023;20:21:20;7,40;-8,46;1014,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,80;8,68;-504,39;22,33
15.10.2023;20:24:20;7,41;-8,84;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,66;-503,25;22,32
15.10.2023;20:27:20;7,42;-9,83;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,20;8,64;-508,86;22,33
15.10.2023;20:30:20;7,41;-9,38;1014,00;814,00;0,00;30,77;59,90;0,06;0,03;0,04;107,60;8,67;-503,36;22,32
15.10.2023;20:33:20;7,40;-8,77;1014,00;814,00;0,00;30,77;59,90;0,06;0,03;0,04;107,40;8,65;-505,60;22,32
15.10.2023;20:36:20;7,42;-9,86;1014,00;814,00;0,00;30,80;59,90;0,06;0,03;0,04;107,50;8,65;-506,63;22,32
15.10.2023;20:39:20;7,41;-8,94;1014,00;815,00;0,00;30,75;59,80;0,06;0,03;0,04;107,90;8,69;-510,07;22,32
15.10.2023;20:42:20;7,42;-9,74;1014,00;814,00;0,00;30,83;59,90;0,06;0,03;0,04;107,50;8,66;-504,28;22,32
15.10.2023;20:45:20;7,40;-8,64;1014,00;815,00;0,00;30,75;59,90;0,06;0,03;0,04;107,10;8,63;-503,65;22,32
15.10.2023;20:48:20;7,42;-9,60;1014,00;815,00;0,00;30,79;59,90;0,06;0,03;0,04;107,60;8,66;-508,92;22,32
15.10.2023;20:51:20;7,43;-9,99;1014,00;815,00;0,00;30,76;59,90;0,06;0,03;0,04;107,30;8,64;-504,11;22,32
15.10.2023;20:54:20;7,40;-8,56;1014,00;815,00;0,00;30,94;59,90;0,06;0,03;0,04;107,80;8,69;-509,67;22,32
15.10.2023;20:57:20;7,40;-8,60;1014,00;815,00;0,00;30,84;59,90;0,06;0,03;0,04;107,40;8,65;-508,52;22,32
15.10.2023;21:00:21;7,42;-9,46;1014,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,65;-505,54;22,32
15.10.2023;21:03:21;7,41;-8,90;1014,00;815,00;0,00;30,79;59,80;0,06;0,03;0,04;107,50;8,66;-503,25;22,32
15.10.2023;21:06:21;7,41;-9,16;1014,00;815,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,67;-505,31;22,32
15.10.2023;21:09:21;7,40;-8,66;1014,00;815,00;0,00;30,74;59,80;0,06;0,03;0,04;107,40;8,65;-508,35;22,32
15.10.2023;21:12:21;7,40;-8,55;1014,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,64;-503,88;22,32
15.10.2023;21:15:21;7,41;-9,32;1014,00;815,00;0,00;30,80;59,80;0,06;0,03;0,04;107,20;8,63;-507,78;22,32
15.10.2023;21:18:21;7,41;-9,04;1014,00;815,00;0,00;30,73;59,80;0,06;0,03;0,04;107,70;8,67;-510,13;22,32
15.10.2023;21:21:21;7,40;-8,54;1014,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,68;-507,26;22,32
15.10.2023;21:24:21;7,41;-8,90;1014,00;815,00;0,00;30,75;59,90;0,06;0,03;0,04;107,60;8,66;-510,30;22,32
15.10.2023;21:27:21;7,41;-9,27;1014,00;815,00;0,00;30,90;59,80;0,06;0,03;0,04;107,70;8,68;-508,69;22,31
15.10.2023;21:30:21;7,43;-10,18;1014,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,90;8,69;-509,67;22,31
15.10.2023;21:33:21;7,42;-9,79;1014,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,67;-507,95;22,31
15.10.2023;21:36:21;7,42;-9,88;1014,00;815,00;0,00;30,72;59,80;0,06;0,03;0,04;107,90;8,69;-509,67;22,31
15.10.2023;21:39:21;7,41;-8,94;1014,00;815,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,66;-509,27;22,31
15.10.2023;21:42:21;7,42;-9,62;1014,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-507,95;22,31
15.10.2023;21:45:21;7,41;-9,33;1014,00;815,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,66;-505,88;22,31
15.10.2023;21:48:21;7,41;-9,13;1014,00;815,00;0,00;30,75;59,80;0,06;0,03;0,04;107,40;8,65;-507,49;22,31
15.10.2023;21:51:21;7,39;-8,14;1015,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,80;8,68;-504,51;22,31
15.10.2023;21:54:21;7,41;-9,05;1015,00;815,00;0,00;30,73;59,90;0,06;0,03;0,04;107,40;8,66;-504,62;22,31
15.10.2023;21:57:21;7,41;-9,21;1015,00;815,00;0,00;30,86;59,80;0,06;0,03;0,04;107,30;8,64;-504,28;22,31
15.10.2023;22:00:22;7,41;-8,88;1015,00;815,00;0,00;30,82;59,80;0,06;0,03;0,04;107,20;8,64;-504,45;22,31
15.10.2023;22:03:22;7,41;-9,18;1015,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,63;-504,39;22,31
15.10.2023;22:06:22;7,42;-9,70;1015,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,68;-511,62;22,31
15.10.2023;22:09:22;7,42;-9,45;1015,00;815,00;0,00;30,86;59,80;0,06;0,03;0,04;107,30;8,65;-511,67;22,31
15.10.2023;22:12:22;7,40;-8,78;1015,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,63;-504,16;22,31
15.10.2023;22:15:22;7,42;-9,90;1015,00;815,00;0,00;30,78;59,90;0,06;0,03;0,04;107,70;8,68;-508,06;22,31
15.10.2023;22:18:22;7,41;-8,85;1015,00;815,00;0,00;30,92;59,80;0,06;0,03;0,04;107,80;8,69;-504,45;22,30
15.10.2023;22:21:22;7,41;-9,31;1015,00;815,00;0,00;30,78;59,80;0,06;0,03;0,04;107,40;8,65;-508,92;22,30
15.10.2023;22:24:22;7,42;-9,48;1015,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,67;-510,81;22,30
15.10.2023;22:27:22;7,41;-8,99;1015,00;815,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,66;-504,85;22,30
15.10.2023;22:30:22;7,39;-7,96;1015,00;815,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,66;-508,23;22,30
15.10.2023;22:33:22;7,42;-9,43;1015,00;815,00;0,00;30,81;59,80;0,06;0,03;0,04;108,00;8,70;-506,23;22,30
15.10.2023;22:36:22;7,40;-8,63;1015,00;815,00;0,00;30,76;59,80;0,06;0,03;0,04;107,80;8,69;-512,13;22,30
15.10.2023;22:39:22;7,42;-9,83;1015,00;815,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,67;-512,19;22,30
15.10.2023;22:42:22;7,40;-8,43;1015,00;815,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,64;-512,02;22,30
15.10.2023;22:45:22;7,41;-9,05;1015,00;816,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,66;-510,18;22,30
15.10.2023;22:48:22;7,41;-8,90;1015,00;816,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,66;-509,09;22,30
15.10.2023;22:51:22;7,40;-8,51;1015,00;816,00;0,00;30,95;59,80;0,06;0,03;0,04;107,70;8,67;-505,71;22,30
15.10.2023;22:54:22;7,41;-8,85;1015,00;816,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,67;-507,95;22,30
15.10.2023;22:57:22;7,40;-8,63;1015,00;816,00;0,00;30,84;59,80;0,06;0,03;0,04;107,60;8,67;-507,43;22,30
15.10.2023;23:00:23;7,41;-9,38;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,50;8,66;-505,02;22,30
15.10.2023;23:03:23;7,41;-9,09;1015,00;816,00;0,00;30,85;59,80;0,06;0,03;0,04;107,50;8,66;-509,09;22,30
15.10.2023;23:06:23;7,39;-7,92;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,63;-507,95;22,30
15.10.2023;23:09:23;7,40;-8,36;1015,00;816,00;0,00;30,83;59,80;0,06;0,03;0,04;107,80;8,69;-505,77;22,29
15.10.2023;23:12:23;7,40;-8,78;1015,00;816,00;0,00;30,83;59,80;0,06;0,03;0,04;107,90;8,69;-506,34;22,29
15.10.2023;23:15:23;7,40;-8,27;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,67;-508,64;22,29
15.10.2023;23:18:23;7,41;-8,82;1015,00;816,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,66;-512,70;22,29
15.10.2023;23:21:23;7,40;-8,36;1015,00;816,00;0,00;30,87;59,80;0,06;0,03;0,04;107,40;8,65;-506,34;22,29
15.10.2023;23:24:23;7,40;-8,59;1015,00;816,00;0,00;30,85;59,80;0,06;0,03;0,04;107,50;8,67;-507,55;22,29
15.10.2023;23:27:23;7,40;-8,74;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,50;8,66;-506,06;22,29
15.10.2023;23:30:23;7,40;-8,74;1015,00;816,00;0,00;30,85;59,80;0,06;0,03;0,04;107,50;8,66;-505,60;22,29
15.10.2023;23:33:23;7,42;-9,70;1015,00;816,00;0,00;30,76;59,80;0,06;0,03;0,04;107,50;8,66;-505,48;22,29
15.10.2023;23:36:23;7,41;-8,90;1015,00;816,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,66;-505,25;22,29
15.10.2023;23:39:23;7,41;-9,18;1015,00;816,00;0,00;30,77;59,80;0,06;0,03;0,04;107,80;8,69;-505,66;22,29
15.10.2023;23:42:23;7,42;-9,68;1015,00;816,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,67;-505,37;22,29
15.10.2023;23:45:23;7,40;-8,39;1015,00;816,00;0,00;30,80;59,80;0,06;0,03;0,04;107,40;8,65;-505,66;22,29
15.10.2023;23:48:23;7,39;-7,70;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,90;8,70;-509,95;22,29
15.10.2023;23:51:23;7,41;-8,85;1015,00;816,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,67;-504,97;22,29
15.10.2023;23:54:23;7,41;-9,29;1015,00;816,00;0,00;30,84;59,80;0,06;0,03;0,04;107,40;8,66;-507,60;22,29
15.10.2023;23:57:23;7,40;-8,45;1015,00;816,00;0,00;30,74;59,80;0,06;0,03;0,04;107,60;8,67;-505,77;22,28
16.10.2023;00:00:00;7,42;-9,77;1015,00;816,00;0,00;30,85;59,80;0,06;0,03;0,04;107,80;8,69;-511,16;22,28
16.10.2023;00:03:00;7,41;-9,04;1015,00;816,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,65;-508,23;22,28
16.10.2023;00:06:00;7,40;-8,38;1015,00;816,00;0,00;30,89;59,80;0,06;0,03;0,04;107,60;8,67;-507,89;22,28
16.10.2023;00:09:00;7,41;-9,25;1015,00;816,00;0,00;30,83;59,80;0,06;0,03;0,04;107,20;8,64;-509,84;22,28
16.10.2023;00:12:00;7,41;-9,21;1015,00;816,00;0,00;30,99;59,80;0,06;0,03;0,04;107,60;8,67;-511,44;22,28
16.10.2023;00:15:00;7,41;-9,36;1015,00;816,00;0,00;30,86;59,80;0,06;0,03;0,04;107,70;8,68;-513,39;22,28
16.10.2023;00:18:00;7,42;-9,57;1015,00;816,00;0,00;30,84;59,80;0,06;0,03;0,04;107,40;8,66;-506,23;22,28
16.10.2023;00:21:00;7,41;-9,18;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,66;-510,18;22,28
16.10.2023;00:24:00;7,39;-8,17;1015,00;816,00;0,00;30,77;59,80;0,06;0,03;0,04;108,10;8,71;-505,71;22,28
16.10.2023;00:27:00;7,40;-8,71;1015,00;816,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,68;-508,06;22,28
16.10.2023;00:30:00;7,41;-8,96;1015,00;816,00;0,00;30,74;59,80;0,06;0,03;0,04;107,70;8,68;-513,56;22,28
16.10.2023;00:33:00;7,42;-9,53;1015,00;816,00;0,00;30,74;59,80;0,06;0,03;0,04;107,30;8,65;-508,98;22,28
16.10.2023;00:36:00;7,41;-8,97;1015,00;816,00;0,00;30,76;59,80;0,06;0,03;0,04;107,50;8,66;-511,44;22,28
16.10.2023;00:39:00;7,43;-10,07;1015,00;816,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,68;-510,93;22,28
16.10.2023;00:42:00;7,41;-9,27;1015,00;816,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,66;-513,28;22,27
